id,created_at,text 
1095209667104526336,2019-02-12 06:35:07,b'09:35 Thika road is a parking lot since 9.00 AM.  Mpaka tumeskiza ngoma za diamond zote tumechoka. Watu wameanza ku\xe2\x80\xa6 https://t.co/3nC9JtBTYh'
1095209541040521216,2019-02-12 06:34:37,"b'09:34 @ntsa_kenya @6 @8 @Nancilyb Waiyaki way deteriorates within seconds... So, 15 X 60 has many cars in front of\xe2\x80\xa6 https://t.co/fHebUO7vIQ'"
1095209415416909824,2019-02-12 06:34:07,b'09:34 Currently kiambu road 200m from @DCI_Kenya #KaraSecurityForum  https://t.co/TJp4I79Qx0 via @Nichonasri1'
1095209289512300551,2019-02-12 06:33:37,b'09:33 Try Southern bypass next time &amp; confirm. Kikuyu-Ngong Road/Lenana-Jxn-Westlands. via @XJEI'
1095209170276630528,2019-02-12 06:33:08,b'09:33 Just one accident and the jam begins via @WilsonWaGitau'
1095209169337151488,2019-02-12 06:33:08,"b""09:33 What's wrong with your site @eCitizenKenya @ntsa_kenya I'm trying to renew my driver's license but I'm stuck\xe2\x80\xa6 https://t.co/PCDW38MJMC"""
1095209168250851329,2019-02-12 06:33:08,"b""09:33 The sign post at Juja-outering- dandora roundabout has been knocked down. Soon it'll be in a scrap metal yard\xe2\x80\xa6 https://t.co/JvYcY6rHlH"""
1095209037719920640,2019-02-12 06:32:37,b'09:32 Museum hill joining Uhuru Highway... traffic here is baad  https://t.co/0uBVr6eknv via @Boni_bonni'
1095206898985549825,2019-02-12 06:24:07,b'09:24 The Upper Westlands are now feeling the full effects of the expansion/construction of Waiyaki Way. Traffic ja\xe2\x80\xa6 https://t.co/cBxXBOTjxC'
1095205641440899072,2019-02-12 06:19:07,b'09:19 whats happening at waiyaki way? From makadara railway station heading to town?? Jam via @robbymwanzia'
1095204256586584064,2019-02-12 06:13:37,b'09:13 @ntsa_kenya Oh really. Well guess what from Kikuyu @6:15 to Westlands @8:05.... via @Nancilyb'
1095204005037465600,2019-02-12 06:12:37,b'09:12 Hehe hii traffic ya Waiyaki way si poa. Feel sad for people who have to go to work using this road. via @Brian_gooner'
1095203250310168577,2019-02-12 06:09:37,b'09:09 How is Nairobi this morning with the kanjo strike   @PRSA_Roadsafety via @Mbuguawacamp'
1095202998047907840,2019-02-12 06:08:37,b'09:08 If i knew this is how traffic would be like in Thika road today ningetoka an hour before my usual time via @A_c_i_e'
1095202872088772608,2019-02-12 06:08:07,b'09:08 Githinji 45 this morning. Crazy traffic but moving.  https://t.co/bGxVlt4S5u via @nyanchoga'
1095202746599464960,2019-02-12 06:07:37,"b'09:07 @SakajaJohnson @MikeSonko With demolishing of Ukay Centre,the incomplete bridge where human &amp; vehicles would\xe2\x80\xa6 https://t.co/cUhCQ8MCHz'"
1095202369158156288,2019-02-12 06:06:07,b'09:06 accident along Eastern Bypass involving the Fielder and Tuk Tuk. There was considerable jam an hour or so ago\xe2\x80\xa6 https://t.co/nzVcew5MFZ'
1095202118296850433,2019-02-12 06:05:07,"b'09:05 @MartoNjau   @SakajaJohnson  Totally agree with you ,I\xe2\x80\x99m just wondering how the place will be when it pours !\xe2\x80\xa6 https://t.co/rlojley0SU'"
1095202117185425409,2019-02-12 06:05:07,"b'09:05 @ntsa_kenya Those familiar with the road,kindly drive up to Gitaru and either join Southern by pass or Wangig\xe2\x80\xa6 https://t.co/O2NnwETgwd'"
1095201614900678656,2019-02-12 06:03:07,b'09:03 @ntsa_kenya @FredMatiangi What happened to the noise pollution rules regarding matatus sound systems and hoot\xe2\x80\xa6 https://t.co/giEEnScMWb'
1095201488136228864,2019-02-12 06:02:37,b'09:02 @ntsa_kenya @mukuria_samuel Alternatively try to leave early. From Muthiga at 6am am in the office on Ngong R\xe2\x80\xa6 https://t.co/1mhaTaeXdu'
1095201362315538432,2019-02-12 06:02:07,b'09:02 The rate at which people are going missing is indeed alarming and should be a matter of national concern. Ple\xe2\x80\xa6 https://t.co/uA7ZC5QXuz'
1095200984727474178,2019-02-12 06:00:37,"b'09:00 @ntsa_kenya Those from Kinoo, muthiga, Regen, kikuyu can opt to use kikuyu southern bypass and get to town vi\xe2\x80\xa6 https://t.co/pi0flSRXKk'"
1095200230943965184,2019-02-12 05:57:37,b'08:57 Thika Road traffic issa mess. via @Waithanjeri'
1095200229895360512,2019-02-12 05:57:37,"b'08:57 From regen to kangemi ni 70, previously ni 40 bob. Kikuyu stage hakuna mat @supermetro Hii barabara b4 ifike\xe2\x80\xa6 https://t.co/lzuVW6tHDl'"
1095200105051947008,2019-02-12 05:57:07,"b'08:57 Seems like the only thing lacking even on the Bus Rapid Transit (BRT) lanes is, good old BUS STOPS!!!\xe2\x80\xa6 https://t.co/g6dcbmiv1o'"
1095200104057896961,2019-02-12 05:57:07,"b'08:57 Seriously though, I am leaving the house at 6 am tomorrow because Waiyaki way traffic is going to kill me at this rate. via @jciku'"
1095199602205249537,2019-02-12 05:55:07,"b""08:55 it's not my business but hawa watoto huwa stage na Kwa bararaba as early as 5 am going to school huenda kusom\xe2\x80\xa6 https://t.co/fZw6mtJIRT"""
1095199474639618048,2019-02-12 05:54:37,"b'08:54 @DjCool254 Maze mombasa road isa mess,jam imeanzia Airtel via @LilanaFila'"
1095198469038505990,2019-02-12 05:50:37,b'08:50 @OgachiNyaronge Passed at 8.30. Traffic controlled by cops at T Mall roundabout. No incidences or accidents via @Kama_pk'
1095198468132560901,2019-02-12 05:50:37,b'08:50 Who did this???  https://t.co/NDFTS2QgIK via @sKahwai'
1095198090787729408,2019-02-12 05:49:07,b'08:49 Jam at safari park... leo Thika road imeshika via @HezronMaina5'
1095197209769971712,2019-02-12 05:45:37,b'08:45 waiyaki way is a mess. Why should a whole highway converge into a single lane? @ntsa_kenya I thought your man\xe2\x80\xa6 https://t.co/DGvEFNVhX6'
1095196959122640896,2019-02-12 05:44:37,b'08:44 Watu wa Thika road mna feel aje after u been bragin of super highway??\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\x98\xad\xf0\x9f\x98\xad via @DjCool254'
1095196958178844672,2019-02-12 05:44:37,b'08:44 Langata road traffic jam all the way from Bomas. What could be happening ahead? via @OgachiNyaronge'
1095196580733480960,2019-02-12 05:43:07,b'08:43 jogoo rd from hamza to City stadium kusonga tu mdogo mdogo via @carolmuthoni24'
1095193812438257664,2019-02-12 05:32:07,b'08:32 Jogoo rd is hell kindly do something via @magharibifinest'
1095193561715404805,2019-02-12 05:31:07,b'08:31 @kot @JamesMacharia_ @KURAroads @KeNHAKenya this diversion is unacceptable...even if you are building a road.\xe2\x80\xa6 https://t.co/IZMfu1cAzZ'
1095192931408011265,2019-02-12 05:28:37,b'08:28 Hawa wasee wakona wana sana just imgn from Waruku to kabete poly 30 bob adi nashidwa kwani kabete imehamishiwa kinoo via @ahmedxcate'
1095192555262754816,2019-02-12 05:27:07,b'08:27 the traffic from Kinoo to Uthiru is world class!  https://t.co/EkkJococx3 via @SETH_KIBET'
1095192554344189953,2019-02-12 05:27:07,b'08:27 An ambulance has broken down along Thika road at Muthaiga and it was ferrying a sick person. So sad. via @dennismaisiba11'
1095192429425242113,2019-02-12 05:26:37,b'08:26 Recce squad vehicles had accidents at k sukari overpass and survey. Lets keep these guys in prayer.@NPSOfficial_KE via @mutuaruhiu'
1095192428569653253,2019-02-12 05:26:37,b'08:26 Recce squad vehicles had accidents at k sukari overpass and survey. Lets keep these guys in prayer.  @NPSOfficial_KE via @mutuaruhiu'
1095192302979608576,2019-02-12 05:26:07,"b'08:26 @BillianOjiwa was last seen on Sunday at noon, Ngong Road area. He was wearing a beige jacket, black button u\xe2\x80\xa6 https://t.co/kw49RU32wK'"
1095192052428611584,2019-02-12 05:25:07,"b'08:25 @KenyaBusLtd @MukabanahEdwins   How are you fighting off competition in the name of SWVL uber bus, little shu\xe2\x80\xa6 https://t.co/dEp1Op4vOw'"
1095192051346481154,2019-02-12 05:25:07,b'08:25 @ntsa_kenya @NPSOfficial_KE Waiyaki way route 105 is a mess. Over charging fares because theres a constructio\xe2\x80\xa6 https://t.co/wtQDcXGjh7'
1095191928260517890,2019-02-12 05:24:38,b'08:24 @KeNHAKenya @KURAroads amazing after all these years you have not thought how to solve the pangani traffic me\xe2\x80\xa6 https://t.co/jWYO6jY1A2'
1095191799168200704,2019-02-12 05:24:07,b'08:24 Thika Road from GardenCity is a snarl up but moving slowly  https://t.co/vecFKJ97zr via @gwaroduncan'
1095191297877569537,2019-02-12 05:22:07,b'08:22 @Lizziemghanga I hear langata rd is worse via @raylilako'
1095191296942198784,2019-02-12 05:22:07,"b'08:22 Dear Mr Gov 047,@MikeSonko, , ,@KenyaPower_Care ,A year ago all street lights in Nairobi were working. Today\xe2\x80\xa6 https://t.co/GwIpRobBRl'"
1095191296061390854,2019-02-12 05:22:07,"b""08:22 What is happening on Thika Road? It's 8 am and traffic starts at Safari Park.\nTF? via @Syorainne"""
1095191169938673664,2019-02-12 05:21:37,b'08:21 @waboih @SakajaJohnson @MikeSonko this contractor abandoned this site 4 months ago ! This place is becoming i\xe2\x80\xa6 https://t.co/3BwYAaPm9w'
1095191045439217664,2019-02-12 05:21:07,"b""08:21 @ntsa_kenya @NPSOfficial_KE when will u do away with loud music in this psv? And it's after boarding is when\xe2\x80\xa6 https://t.co/jbRnqNM185"""
1095191044516446208,2019-02-12 05:21:07,b'08:21 Watu wa #ThikaRd hata mkijengewa nini bado mta lalamika.  https://t.co/XprtRXof26 via @jaykashed'
1095190793013420032,2019-02-12 05:20:07,"b'08:20 Traffic on the A2 is a mother!!! Classic keeping me entertained, considering nduthi rides.  https://t.co/KWV9a6Oqsu via @Micheni44'"
1095190666609602560,2019-02-12 05:19:37,b'08:19 Amazing- WUYI is really a pain on Waiyaki Way. How do you create a diversion on dual carriageway that has to\xe2\x80\xa6 https://t.co/yEP4PQU1d5'
1095190037808009217,2019-02-12 05:17:07,b'08:17 @KeNHAKenya @JamesMacharia_   Amazing- WUYI is really a pain on Waiyaki Way. How do you create a diversion on\xe2\x80\xa6 https://t.co/uIK2M9FlVb'
1095189785906417665,2019-02-12 05:16:07,b'08:16 Mombasa rd... Airtel towards Nyayo....PATHETIC  https://t.co/0fufK6sXnV via @georgebest254'
1095189535921709056,2019-02-12 05:15:07,b'08:15 Iko kinoo. Cops in cobtrol via @Simo98067942'
1095189535028375555,2019-02-12 05:15:07,b'08:15 @terrikibiriti Waiyaki jam depressing. via @Simo98067942'
1095189534193733633,2019-02-12 05:15:07,b'08:15 Waiyaki way is hell via @cruize_k'
1095189408360419328,2019-02-12 05:14:37,b'08:14 Thika Road! Ive slept and woken up twice yet Im still at Garden City. via @BelCertified'
1095189283688853504,2019-02-12 05:14:07,b'08:14 Thika Road is Hell nowadays via @COLLZMENT'
1095189282891939840,2019-02-12 05:14:07,b'08:14 Hii jam ya Mombasa road magari zinaenda for 5 seconds alafu mnangoja siku tatu ndio ziende tena via @MutuiKen'
1095188905094250496,2019-02-12 05:12:37,b'08:12 just under the pangani over pass.. A light skin police lady beating up an old lady. via @MiisWambui'
1095188781127352321,2019-02-12 05:12:07,"b""08:12 @XamKinMun That's true. The other day I read something to do with KURA fixing a road that links outering to T\xe2\x80\xa6 https://t.co/KUqskGlZQY"""
1095188654799183872,2019-02-12 05:11:37,"b""08:11 Thika road is he'll we ain't moving...he'll of Traffic via @itsWakungwi"""
1095188402142625792,2019-02-12 05:10:37,"b'08:10 Funga mshipi, Engen along thika road utashikwa ka haujafunga via @s_newtonKE'"
1095187522165067776,2019-02-12 05:07:07,b'08:07 Ngong Road bypass intersection  towards Karen  https://t.co/0nNrbvnoCO via @wambie'
1095187521175240705,2019-02-12 05:07:07,b'08:07 githurai 45 is in stand still  https://t.co/amctPNy4af via @JohnKam97477164'
1095187145172631552,2019-02-12 05:05:37,"b""08:05 @KJeremiahN   Thika road has become another nightmare now...I guess we need construction of the road's first floor. via @XamKinMun"""
1095186894038667264,2019-02-12 05:04:37,"b""08:04 @Aggieidah It is too much but it's what we get when we have poor planning and disregard for simple rules on our roads. via @XamKinMun"""
1095186893073989632,2019-02-12 05:04:37,b'08:04 @KeNHAKenya     why is there a pedestrian crossing at @SafaricomPLC waiyaki way yet the foot bridge is like 1\xe2\x80\xa6 https://t.co/mpUSYn6Z1k'
1095186766410199041,2019-02-12 05:04:07,"b'08:04 In a matatu along thika rd and am thinking how corruption is still taking place in inspection places, instead\xe2\x80\xa6 https://t.co/OqIVBNMLqv'"
1095186515469234176,2019-02-12 05:03:07,"b'08:03 @CsMatiangi @JBoinnet @PoliceKE @NPSOfficial_KE Everyday is a cry of Kenyans about open lawlessness, corrupti\xe2\x80\xa6 https://t.co/Ah9fKE5v7t'"
1095186514605211648,2019-02-12 05:03:07,b'08:03 Kwanza ukiwa kwa hizi matatu ya Zuri Thika Road that katraffic From Allsops to Town utajipata na ideas ya Investment via @_Jepkurui'
1095186389682012161,2019-02-12 05:02:37,"b'08:02 Westlands,  did the contractor abandon the site? Is he waiting for the rains so he can mobilize and claim for\xe2\x80\xa6 https://t.co/g8baYuG5UH'"
1095186388738285568,2019-02-12 05:02:37,b'08:02 Southern bypass magari yanasonga kama game kwa simu... via @TitusKitema'
1095186011238346752,2019-02-12 05:01:07,b'08:01 Nothing to smile about today in ngong road everything is a mess.... Impala sports club mpaka Adams arcade is\xe2\x80\xa6 https://t.co/4h56omfQSn'
1095185759919849473,2019-02-12 05:00:07,"b""08:00 Today's traffic updates brought to you by @MkoinKe, Lipa Fare na M-Koin! To install dial *626# #wekakwamkoin  https://t.co/VhCtbCIv8Y"""
1095185633457463296,2019-02-12 04:59:37,"b""07:59 For kikuyu it's cause waiyaki way became a single lane due to construction via @ianmbunde"""
1095185507947085825,2019-02-12 04:59:07,b'07:59 Morning Thika road imeshikana kama meno za mtoto via @5Inccur'
1095185255873564672,2019-02-12 04:58:07,b'07:58 police wenye mko around  Kianda primary along waiyaki way wanafanya matatu zisibebe watu waruku because matat\xe2\x80\xa6 https://t.co/YpcZ4cdeDx'
1095185130124136449,2019-02-12 04:57:37,"b""07:57 Crazy traffic at Uthiru towards the CBD...it's dull and foggy \xf0\x9f\x98\x92 Still it's a beautiful morning!  https://t.co/zcHZ56waWf via @enidm32"""
1095184879275384832,2019-02-12 04:56:37,"b""07:56 What do you mean, that it's okay for this driver to drive a bus full of people while using a handheld device\xe2\x80\xa6 https://t.co/lkB2JVRNZg"""
1095184501494423552,2019-02-12 04:55:07,b'07:55 the situation on thigiri ridge  https://t.co/HJJ4JOJ39z via @fombuya'
1095184376000888832,2019-02-12 04:54:37,b'07:54 ukitoka mountain ni free way #waiyakiwaytraffic via @Nancilyb'
1095184375120044033,2019-02-12 04:54:37,b'07:54 thika road ni kubayaaa!!! via @sammyMpendaRaha'
1095184123382112256,2019-02-12 04:53:37,"b'07:53 By 6.30am make sure u are past barracks,u wont get stuck and 7am or so u will have beaten langata rd mbagathi\xe2\x80\xa6 https://t.co/Ku3VmLzQHS'"
1095183997762789376,2019-02-12 04:53:07,b'07:53 Traffic along Mombasa road is depressing. via @Leaxxus'
1095183871967219712,2019-02-12 04:52:37,b'07:52 can we sue Thika Road. Jam ikiaanzia Kahawa Sukari 6 AM tunafaa kuamka saa ngapi. Wale watu wamepoteza kazi j\xe2\x80\xa6 https://t.co/IPOxBzld9x'
1095183620187271175,2019-02-12 04:51:37,b'07:51 jogoo road jam starts at hamsa via @wa_gitahi'
1095183495784222720,2019-02-12 04:51:07,b'07:51 there is a jam along waiyaki way jst after uthiru girls high school those who are not yet to work plan yourself via @Kibet30717766'
1095183494626639872,2019-02-12 04:51:07,b'07:51 masaibu ya kuishi along Thika Rd. Morning queue for almost half an hour then get stuck in traffic for 1-2hrs.\xe2\x80\xa6 https://t.co/sDir22V2EV'
1095183370450059265,2019-02-12 04:50:37,b'07:50 masaibu ya kuishi along Thika Rd. Morning queue for almost half an hour then get stuck in traffic for 1-2hrs.\xe2\x80\xa6 https://t.co/onuliGERPw'
1095183369472798726,2019-02-12 04:50:37,"b'07:50 @ntsa_kenya Now because a matatu has stop to get passagers,traffic police along @waiyakiway are taking an adv\xe2\x80\xa6 https://t.co/PqsJujJhJU'"
1095183368600334336,2019-02-12 04:50:37,b'07:50 Hao makarao hukuwa hapo pangani hujifanya ni kama hapo ndio wamefungua jam ya Thika road wakisignal magari hapo ziende via @dennoh_'
1095183243412934656,2019-02-12 04:50:07,b'07:50 Waiyaki way hack to make it to town in an hour is to be on the road by 6:10 via @ianmbunde'
1095183117793591296,2019-02-12 04:49:37,b'07:49 Jam thika road starts from royal suburbs (roysambu) via @kal_moses'
1095183116820537344,2019-02-12 04:49:37,b'07:49 police wenye amesimama apa Kianda primary long waiyaki way please you are making vehicles not to stop Waruku\xe2\x80\xa6 https://t.co/YpbCGGxzSb'
1095182992388079616,2019-02-12 04:49:07,b'07:49 Left my house early today just to bond with waiyaki way traffic via @terrikibiriti'
1095182991385608197,2019-02-12 04:49:07,b'07:49 Rongai hack to make it to town in an hour is to be on the road by 5.10. via @DrKanyuira'
1095182866282102784,2019-02-12 04:48:37,b'07:48 very tight traffic jam from syokimau to city cabanas..use alternative route via @MulwaKirui'
1095182865392902144,2019-02-12 04:48:37,b'07:48 This diversion along waiyaki way though. Causing heavy traffic!  https://t.co/VajeuhDpew via @EricWainainaKE'
1095182740570267648,2019-02-12 04:48:07,b'07:48 What haha...man niko muthiga like an hour saii via @FurnitureRuj'
1095182739563778048,2019-02-12 04:48:07,b'07:48 @dklaston Pangani is where cause jam in Thika every Mrng on ur way to town via @StevohWambui'
1095182237031649280,2019-02-12 04:46:07,"b""07:46 @marykinja From kinoo it's jam packed Hadi uthiru via @marytee188"""
1095182236096311296,2019-02-12 04:46:07,"b'07:46 @ItsKelvinKalz avoid thika road, juja road is much better. via @bettygjohns'"
1095181985792831488,2019-02-12 04:45:07,b'07:45 @MikeSonko     @KURAroads     Excited for this sign except that only one road (near PEFA) has been under reha\xe2\x80\xa6 https://t.co/t32fNUP9z0'
1095181984832344064,2019-02-12 04:45:07,b'07:45 @FurnitureRuj Zimekwama kwa jam kutoka kinoo via @marytee188'
1095181608565526528,2019-02-12 04:43:37,b'07:43 Jogoo road not bad today. via @EdwardmainaMe'
1095181607613419520,2019-02-12 04:43:37,"b""07:43 @DCI_Kenya This is one slum which  be wiped out...can't what's holding the contractor working on the road con\xe2\x80\xa6 https://t.co/aYF8UiiRfH"""
1095181229714857984,2019-02-12 04:42:07,b'07:42 Traffic along Waiyaki Way is a funny one! Even from uthiru roundabout-ndumbuini stretch joining the highway. via @EricWainainaKE'
1095180600271605761,2019-02-12 04:39:37,"b'07:39 waiyaki way,hakuna ma3 to tao, via @FurnitureRuj'"
1095180348940533762,2019-02-12 04:38:37,b'07:38 thika rd\xe2\x80\x99s main problem is at the pangani fly over... you cannot merge 6 lanes into 3 lanes without causing chaos! \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f via @dklaston'
1095180096992727040,2019-02-12 04:37:37,b'07:37 Hey guys the stretch between Junction and Prestige is not fit for human. 45 hours without moving via @njihiakelvin'
1095179972938006528,2019-02-12 04:37:07,b'07:37 @nipashenews Jam starting at Kasarani Standium ... via @254CMH'
1095179972099129344,2019-02-12 04:37:07,"b'07:37 Still on this Waiyaki Way mess, is it really reasonable making 3 busy lanes at Kabete suddenly converge into one? via @NyokabiKabz'"
1095179971214131200,2019-02-12 04:37:07,b'07:37 traffic on Thika road has decided that we ought to sleep and dream.... \xf0\x9f\x98\x92\xf0\x9f\x98\x95 via @PerezPipi'
1095179719455240192,2019-02-12 04:36:07,b'07:36 Traffic terrible on Thika road just after and before USIU safari park. Join service lane early. Minor acciden\xe2\x80\xa6 https://t.co/zrZcoLaZCq'
1095179593856761857,2019-02-12 04:35:37,"b'07:35 Thika Road at a standstill from Roysambu roundabout, service lane flowing mysteriously up to Garden City via @njorogemuigai'"
1095179342076772352,2019-02-12 04:34:37,"b""07:34 What's all this traffic from yesterday along Thika Road? Boarded a mat at Juja at 6:10 am yet to reach alsopps via Kihu"""
1095179216415612928,2019-02-12 04:34:07,b'07:34 @JPaskton Those free hand outs are a major contributor to traffic. Every car slowing down for 2 seconds to pi\xe2\x80\xa6 https://t.co/mSz5RWOUgG'
1095178838731042816,2019-02-12 04:32:37,b'07:32 How is traffic on waiyaki way today? via @marykinja'
1095178713568890880,2019-02-12 04:32:07,b'07:32 kabete police must step in. This diversion at uthiru is a disaster! via @HeartstringsKE'
1095178712784535552,2019-02-12 04:32:07,b'07:32 @tshiroh2012 @5:55a.m via Kihu'
1095178211019948032,2019-02-12 04:30:07,b'07:30 Traffic on Langat road is terrible. All the way from the cemetery area moving very very slowly . via @moses_tsuma'
1095178209874886659,2019-02-12 04:30:07,b'07:30 @bonifacemwangi   @NPSOfficial_KE Met some at Adams roundabout last evening clearing an accident scene...they\xe2\x80\xa6 https://t.co/sFRTMMpmvl'
1095178084695883776,2019-02-12 04:29:37,b'07:29 Sisi watu wa Waiyaki way we have been humbled in measures unimaginable! via @olivermuchiri'
1095178083722817536,2019-02-12 04:29:37,b'07:29 The thugs are at it again 3of them on the same stretch @DCI_Kenya on Limuru road just before the river near t\xe2\x80\xa6 https://t.co/BzXqVoOV31'
1095177832286826497,2019-02-12 04:28:37,b'07:28 I challenge the motorists from Lavington &amp; all using the link road to desist from picking the People Daily Po\xe2\x80\xa6 https://t.co/YL7pCBgYBp'
1095177707309199360,2019-02-12 04:28:07,b'07:28 @kot I challenge the motorists from Lavington &amp; all using the link road to desist from picking the People Dai\xe2\x80\xa6 https://t.co/VQE7j6ZJf2'
1095177580473446400,2019-02-12 04:27:37,b'07:27 Thika road Leo ni a messsss!!! Jam stretching from roysambu hadi Githu 45 ju heiwei naona imatetemana tu... R\xe2\x80\xa6 https://t.co/ZBF8oVS5wS'
1095177203069972480,2019-02-12 04:26:07,b'07:26 Mombasa inbound traffic starting from Nextgen. That is beyond ridiculous!! via @joanneshiru'
1095176952284094464,2019-02-12 04:25:07,b'07:25 Thika rd will make many loose their jobs. Left Juja @5:55a.m its 7:25a.m niko muthaiga via @tshiroh2012'
1095176826312380416,2019-02-12 04:24:37,b'07:24 @KJeremiahN   @7am Thika Road after 6am is madness. I left at 6.05am. But lately traffic is all over Nairobi.\xe2\x80\xa6 https://t.co/TJy7ugd1S8'
1095176825465131008,2019-02-12 04:24:37,b'07:24 It doesnt stop there it goes on.. via @Mothoni_'
1095176699950567425,2019-02-12 04:24:07,b'07:24 Thika road is hell via @Judith89955182'
1095176574842925058,2019-02-12 04:23:37,"b""07:23 Msa Rd inbound Nyayo roundabout has a crazy crazy traffic.  We ain't moving at all via @Selvine7"""
1095176573869789184,2019-02-12 04:23:37,b'07:23 Thika road traffic is insane today. #TrafficUpdate via @lAurA_lwAlA'
1095176448258777090,2019-02-12 04:23:07,"b'07:23 The last time i tried to carry packed lunch and left the house at 6.30am, I ate my lunch along ngong road,  ,  ! via @dotyoung13'"
1095176196474712065,2019-02-12 04:22:07,b'07:22 @Martinchoks   @7am  am there was no traffic we used main highway we got traffic at utalii abit slow but was\xe2\x80\xa6 https://t.co/QoVdCZxsAG'
1095176070620430336,2019-02-12 04:21:37,b'07:21 Traffic onThika Road has become unbearable. Wondering if @KeNHAKenya @TransportKE have any plans to unravel this mess. via @Muthoh'
1095175189825052673,2019-02-12 04:18:07,b'07:18 Thika road is baaad!!! via @SamanthaDulchez'
1095175063886880768,2019-02-12 04:17:37,b'07:17 Thika Road inbound traffic jam caused by too many vehicles. It is my observation. Haha via @RobertNjangiru'
1095174938133176320,2019-02-12 04:17:07,b'07:17 Waiyaki Way traffic getting worse by the day. These Chinese should do better and cause minimum inconvenience\xe2\x80\xa6 https://t.co/cSPlj4vJat'
1095174561249800193,2019-02-12 04:15:37,b'07:15 Waiyaki way siku hizi tunakuja kumalizia usingizi kwa mat. 87 to Kabete Police is literally a parking lot via @Mwanikilet'
1095174183326236672,2019-02-12 04:14:07,"b""07:14 today's traffic on thika road is from Satan's left testicle. @johnkyanda via @JerryNjasi"""
1095174059778867200,2019-02-12 04:13:37,"b""07:13 Watu wa Thika road, mnaskia aje ka traffic?Don't let it mess your day ,be calm via @cate_magio"""
1095173553820000257,2019-02-12 04:11:37,b'07:11 @tracy_gitau Keep on driving. ..Thika Superhighway traffic is flowing well. Maintain the highway. Avoid service lane via @AderaJacob'
1095173428171206661,2019-02-12 04:11:07,b'07:11 The feeling along thika road  https://t.co/h1TEIWtQqM via @NderituPta'
1095172799025631232,2019-02-12 04:08:37,b'07:08 Five or ten minutes on thika rd makes a very big difference I unjusted my alarm with 10 minutes. Today jam na\xe2\x80\xa6 https://t.co/lHsvvfmUBV'
1095172295692353536,2019-02-12 04:06:37,b'07:06 Today Nairobi - Cloudy with a high of 26.7\xc2\xb0C. Winds ENE at 12.9 to 19.3kph ..have a cool windy day via @Rustycase'
1095171289944342528,2019-02-12 04:02:37,b'07:02 UN Gigiri  we are moving albeit slow. But better this than Thika road  https://t.co/w8qHWJjIvT via @Bedsitterninja'
1095171289000697858,2019-02-12 04:02:37,b'07:02 My God...Thika Road is a mess...Lemmi start drafting my notice to show cause... via @EricVanKreuger'
1095171163129606151,2019-02-12 04:02:07,b'07:02 Waiyaki way from kinoo to town is a parking lot. The Chinese diversions at Uthiru are the cause of this mess.\xe2\x80\xa6 https://t.co/nDVkjNzUr8'
1095171038546223104,2019-02-12 04:01:37,"b'07:01 since traffic is being controlled at kabete intersection, it means it should be a traffic free ride to CBD fr\xe2\x80\xa6 https://t.co/KBxEUZskmu'"
1095170661058785280,2019-02-12 04:00:07,"b""07:00 Today's traffic updates brought to you by #Ma3RouteApp, get it for your android or iPhone &amp; beat jams like a\xe2\x80\xa6 https://t.co/ttABy7gRih"""
1095170660115058693,2019-02-12 04:00:07,b'07:00 Thika road will humble many of us today From Githurai to Roysambu via @Dee_kui'
1095170156798590977,2019-02-12 03:58:07,b'06:58 thika road madness ... leaves juja @5:20am bado uko rosters 6:55am .. via @kennethkaigu'
1095170030705221633,2019-02-12 03:57:37,b'06:57 Thika road is a hell heli kupita alternative its a grave here via @BabaAng46238824'
1095169905698238465,2019-02-12 03:57:07,"b'06:57 THIKA ROAD - AT GITHURAI\nThere is a small traffic jam on the highway, so you follow everyone else to the serv\xe2\x80\xa6 https://t.co/JhvW1oMbsH'"
1095169780875710464,2019-02-12 03:56:37,b'06:56 Accident at Engen near Nakumatt wendani via @Donmocksy'
1095169780007534592,2019-02-12 03:56:37,b'06:56 It crazy to be on Mombasa road today via @Ismailiban'
1095169779030204417,2019-02-12 03:56:37,"b""06:56 Traffic on Waiyaki Way today is no joke! We've taken thirty minutes from Kinoo to Uthiru. Literally.\xe2\x80\xa6 https://t.co/NW5Jxr3n6f"""
1095169654102872064,2019-02-12 03:56:07,b'06:56 Githurai 45 at a stand still all the way back to Engen via @Donmocksy'
1095169653255610368,2019-02-12 03:56:07,b'06:56 Thika road traffic leo imeanza Githurai!!! via @nimmo_wathiomo'
1095169528328273922,2019-02-12 03:55:37,"b""06:55 #KCK993T Route 103 matatu I'm in with nameplate KCK 993T is being driven by a guy who thinks he's playing Nee\xe2\x80\xa6 https://t.co/676Qr3nytn"""
1095169527430725633,2019-02-12 03:55:37,b'06:55 @MajimajiKenya @King_Kafu mombasa road kanasonga mdogo mdogo via @FMachah'
1095168394880565248,2019-02-12 03:51:07,"b""06:51 From Sukari Thika Rd is packed. However, do not try the service lane from KU. It's snarled badly. via @MugiiraJob"""
1095168268925571072,2019-02-12 03:50:37,b'06:50 Beautiful morning in Nairobi! Have a good one wherever you are.  https://t.co/39Efufw5I6 via @enidm32'
1095168017288314887,2019-02-12 03:49:37,b'06:49 mombasa road imeshikana design ya noma via @nyakwara_albert'
